Province/Territoire,"Volet du programme",Employeur,Adresse,"Profession ","Incorporer le statut","EIMT Approuvés","Postes Approuvés"
Québec,"Bas salaire","9289-1225 Qc inc","QUÉBEC, QC G2K 2H6",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9289-2694 Quebec Inc","PAPINEAUVILLE, QC J0V 1R0","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Québec,"Bas salaire","9289-5804 Québec inc","Magog, QC J1X 2T1","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,5,11
Québec,"Bas salaire","9290-3921 Quebec Inc.","Montreal, QC H3X 2N9","13110-Adjoints administratifs/adjointes administratives",Inconnu,1,1
Québec,"Bas salaire","9290-3921 Quebec Inc.","Montreal, QC H3X 2N9","72205-Techniciens en installation d'équipement de télécommunications et en services de câblodistribution",Inconnu,1,1
Québec,"Bas salaire","9290-7682 Quebec Inc.","Sept-Îles, QC G4R 3B3","65311-Nettoyeurs spécialisés/nettoyeuses spécialisées",Inconnu,1,2
Québec,"Bas salaire","9291-0249 Québec Inc","Saint Laurent, QC H4T 1V3","13110-Adjoints administratifs/adjointes administratives",Inconnu,1,1
Québec,"Bas salaire","9291-3060 QUEBEC INC","Montréal, QC H1Z 4A2",74102-Messagers/messagères,Inconnu,1,1
Québec,"Bas salaire","9292 8167 Québec inc","Victoriaville, QC G6S 1C1","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9292-2665 QUEBEC INC.","MONTREAL, QC H2Z 1J3",63200-Cuisiniers/cuisinières,Inconnu,1,2
Québec,"Bas salaire","9292-4075 Québec Inc","Montréal, QC H2G 1K8",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9293-5287 Québec inc","MONTRÉAL, QC H3S 1H3","65202-Coupeurs/coupeuses de viande et poissonniers/poissonnières - commerce de gros et de détail",Inconnu,1,1
Québec,"Bas salaire","9293-9495 Québec Inc.","Saint-Jean-sur-Richelieu, QC J3B 6T4","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"Bas salaire","9294 2705 quebec inc","Chicoutimi, QC G7H 4C1","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"Bas salaire","9294-2861 Québec inc.","Westmount, QC H3Z  2G","13100-Agents/agentes d'administration","Entreprise à propriétaire unique",1,1
Québec,"Bas salaire","9294-3455 Quebec Inc","Laval, QC H7X 0A4","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","92948108 Québec inc","Baie-Comeau, QC G4Z 2W4","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,5
Québec,"Bas salaire","9295-8974 QUEBEC INC","LAVAL, QC H7L 3X2","12013-Superviseurs/superviseures du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",Inconnu,1,2
Québec,"Bas salaire","9297-0838 Quebec Inc","Lévis (Québec), QC G6W 8H7","75201-Chauffeurs-livreurs/chauffeuses-livreuses de services de livraison et distributeurs/distributrices porte-à-porte",Corporation,1,1
Québec,"Bas salaire","9298-8682 Québec inc","roberval, QC G8H 2A9",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9299-6412 quebec inc","Montreal, QC H9B 1E1","12013-Superviseurs/superviseures du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",Inconnu,1,1
Québec,"Bas salaire","9301-7259 Québec inc.","Mont Royal, QC H3R 1H3","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"Bas salaire","9301-8513 QUEBEC INC","BAIE SAINT-PAUL, QC G3Z 1M2",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9303-6499 Québec inc.","Québec, QC G1R 2S9",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9303-8610 Québec inc.","L'Ancienne-Lorette, QC G2E 5W9","72025-Superviseurs/superviseures de services postaux et de messageries",Inconnu,1,1
Québec,"Bas salaire","9304-5391 QC INC.","VERDUN, QC H4G 1M5","60030-Directeurs/directrices de la restauration et des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9304-9195 QUEBEC INC.","MONTREAL, QC H1G 3J2","72410-Mécaniciens/mécaniciennes et réparateurs/réparatrices de véhicules automobiles, de camions et d'autobus",Inconnu,1,1
Québec,"Bas salaire","9305-2090 Quebec inc.","Montreal, QC H4B 1V3",63200-Cuisiniers/cuisinières,Inconnu,2,2
Québec,"Bas salaire","9305-4336 Quebec Inc","Laval, QC H7S 2J7",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9305-7792 Quebec inc","Montreal, QC H8Y 1S8","12013-Superviseurs/superviseures du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",Inconnu,1,1
Québec,"Bas salaire","9305-9160 Québec Inc. (Identité Québec)","QUÉBEC, QC G2E 6H5","13110-Adjoints administratifs/adjointes administratives",Corporation,1,2
Québec,"Bas salaire","9306-9201 QUEBEC INC.","Louiseville, QC J5V 0A8","33102-Aides-infirmiers/aides-infirmières, aides-soignants/aides-soignantes et préposés/préposées aux bénéficiaires",Inconnu,1,1
Québec,"Bas salaire","9306-9516 Quebec Inc.","MIRABEL, QC J7J 0T1","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9306-9565 Quebec Inc.","MIRABEL, QC J7J 0T1","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"Bas salaire","9307-0423 QC inc","magog, QC J1X 0J4","65310-Préposés/préposées à l'entretien ménager et au nettoyage - travaux légers",Inconnu,2,2
Québec,"Bas salaire","9307-6537 QUEBEC INC","Saint-Laurent, QC H4L 5H6","73300-Conducteurs/conductrices de camions de transport","Entreprise à propriétaire unique",1,1
Québec,"Bas salaire","9308-0356 Québec Inc.","Delson, QC J5B 1W4","73200-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,3
Québec,"Bas salaire","9309-6378 Québec inc","Québec, QC G1C 4R7","85121-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,11
Québec,"Bas salaire","9310-0543 QUEBEC INC","MONTREAL, QC H3H 1M2",63202-Boulangers-pâtissiers/boulangères-pâtissières,Inconnu,1,2
Québec,"Bas salaire","9310-0543 QUEBEC INC","MONTREAL, QC H3H 1M2",65100-Caissiers/caissières,Inconnu,1,1
Québec,"Bas salaire","9310-6375 Quebec inc.","Ange-Gardien, QC J0E 1E0",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9310-6375 Quebec inc.","Ange-Gardien, QC J0E 1E0","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"Bas salaire","9310-6821 Québec Inc.","Québec, QC G1M 2T4","64100-Vendeurs/vendeuses et décorateurs-étalagistes/décoratrices-étalagistes en commerce de détail",Inconnu,1,1
Québec,"Bas salaire","9310-9577 Québec inc.","Québec, QC G1H 7M4",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9311-2704 Quebec Inc","Montreal, QC H1K 2Y2","85121-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,2
Québec,"Bas salaire","9312-6654 québec inc","Montreal, QC H3Z 1X5",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9313-4252 QUEBEC INC.","Sainte Marthe sur le lac, QC J0N 1P0","84111-Ouvriers/ouvrières en sylviculture et en exploitation forestière",Inconnu,1,8
Québec,"Bas salaire","9313-7354 Québec Inc.","Saint-Hyacinthe, QC J2T 5H1","13110-Adjoints administratifs/adjointes administratives",Inconnu,1,1
Québec,"Bas salaire","9314-5126 Quebec Inc","Cote St Luc, QC H4W 1J8",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9315-0191 Qc Inc","Montreal, QC H2G 2W9","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Québec,"Bas salaire","9317-0942 Québec Inc","Saint-Michel-des-Saints, QC J0K 3B0","60031-Directeurs/directrices des services d'hébergement",Inconnu,1,1
Québec,"Bas salaire","9317-5578 Québec inc","Québec, QC G1R 3Z2","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Corporation,1,1
Québec,"Bas salaire","9318-2640 Quebec Inc","Montreal, QC H4N 2W7",75101-Manutentionnaires,Inconnu,1,1
Québec,"Bas salaire","9318-4901 Québec inc.","Saint-Jean-sur-Richelieu, QC J2X 5P1","85121-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,20
Québec,"Bas salaire","9319-1609 QUÉBEC INC","Saint-Esprit, QC J0K 2L0","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"Bas salaire","9319-3779 QUEBEC INC","Saint-Constant, QC J5A 1V5","73300-Conducteurs/conductrices de camions de transport",Inconnu,1,1
Québec,"Bas salaire","9319-5956 Québec inc","Québec, QC G1V 1Y4",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9320-0228 QUEBEC INC","QUEBEC, QC G2E 5G3","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"Bas salaire","9320-2406 Quebec INC","Cote-saint-luc, QC H4V 1J2","42202-Éducateurs/éducatrices et aides-éducateurs/aides-éducatrices de la petite enfance",Inconnu,1,2
Québec,"Bas salaire","9320-3446 Quebec inc.","Montreal, QC H4G 2L6","54100-Animateurs/animatrices et responsables de programmes de sports, de loisirs et de conditionnement physique",Inconnu,1,1
Québec,"Bas salaire","9320-6704 quebec inc","La Prairie, QC J5R 6G8","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé","Entreprise à propriétaire unique",1,2
Québec,"Bas salaire","9321-3890 Quebec Inc","Saint-Sulpice, QC J5W 3W5","13110-Adjoints administratifs/adjointes administratives",Inconnu,1,1
Québec,"Bas salaire","9321-3916 QUEBEC INC.","Brossard, QC J4Z 1A7",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9322-0408 Québec inc","Montréal, QC H1M 2C5","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9322-1257 Québec Inc.","Lavaltrie, QC J5T 2K4","33102-Aides-infirmiers/aides-infirmières, aides-soignants/aides-soignantes et préposés/préposées aux bénéficiaires",Inconnu,1,1
Québec,"Bas salaire","9325-0447 QUEBEC INC","SAINTE-CATHERINE, QC J5C 1V9","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Québec,"Bas salaire","9325-6998 quebec inc","St-Bruno, QC G0W 2L0","72411-Techniciens/techniciennes en collision, en carrosserie, en peinture et en glace de véhicule automobile et les estimateurs/estimatrices de dommages",Inconnu,1,2
Québec,"Bas salaire","9326-0289 Québec Inc.","Laval, QC H7H 3E1","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"Bas salaire","9326-5049 QUEBEC INC","Montreal, QC H3L 1V7","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9326-5155 Québec inc.","Sainte-Anne-de-Beaupré, QC G0A 3C0","33102-Aides-infirmiers/aides-infirmières, aides-soignants/aides-soignantes et préposés/préposées aux bénéficiaires",Inconnu,1,1
Québec,"Bas salaire","93271740 Quebec Inc","Terrebonne, QC J6W 1E1","85121-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,2
Québec,"Bas salaire","9327-2086 Quebec Inc","sherbrooke, QC J1E 3Y9",63200-Cuisiniers/cuisinières,Inconnu,1,2
Québec,"Bas salaire","9328-0352Québec Inc","Lemoyne, QC J4P 3N2","42202-Éducateurs/éducatrices et aides-éducateurs/aides-éducatrices de la petite enfance",Inconnu,1,1
Québec,"Bas salaire","9328-5161 QUÉBEC INC","VARENNES, QC J3X 1P7","72410-Mécaniciens/mécaniciennes et réparateurs/réparatrices de véhicules automobiles, de camions et d'autobus",Inconnu,1,1
Québec,"Bas salaire","9328-5161 QUÉBEC INC","VARENNES, QC J3X 1P7","74203-Préposés/préposées à la pose et à l'entretien des pièces mécaniques d'automobiles et de camions et équipements lourds",Inconnu,1,5
Québec,"Bas salaire","9328-8942 Québec inc","Grenville, QC J0V 1J0","95106-Manoeuvres dans la transformation des aliments et des boissons",Inconnu,1,3
Québec,"Bas salaire","9328-9692 Québec inc.","RIVIERE-DU-LOUP, QC G5R 2A1","33102-Aides-infirmiers/aides-infirmières, aides-soignants/aides-soignantes et préposés/préposées aux bénéficiaires",Inconnu,2,5
Québec,"Bas salaire","9328-9692 Québec inc.","RIVIERE-DU-LOUP, QC G5R 2A1",63200-Cuisiniers/cuisinières,Inconnu,2,4
Québec,"Bas salaire","9328-9742 Quebec Inc","MONTREAL, QC H1Z 3R2",72102-Tôliers,Inconnu,1,1
Québec,"Bas salaire","9329-2290 Québec inc","Saint-Honoré-de-Shenley, QC G0M 1V0","72106-Soudeurs et opérateurs de machines connexes",Inconnu,1,1
Québec,"Bas salaire","9329-4106 Québec inc.","Lachine, QC H8S 4H2","13110-Adjoints administratifs/adjointes administratives",Inconnu,1,1
Québec,"Bas salaire","9329-4965 Québec Inc","Montréal, QC H2S 1S8","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9329-8867 Québec Inc.","Laval, QC H7T 0L3",62200-Chefs,Inconnu,1,1
Québec,"Bas salaire","9330-5696 Québec inc.","Candiac, QC J5R 1J3",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9330-9094 Québec Inc","Magog, QC J1X 2B8",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9332-5033 QUEBEC INC","Montréal, QC H4N 1J8",63200-Cuisiniers/cuisinières,Inconnu,2,2
Québec,"Bas salaire","93334480 quebec inc","Victoriaville, QC G6P 7H2","73200-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,4
Québec,"Bas salaire","9334-1329 Québec inc.","Lévis, QC G6W 0M7","14403-Commis aux achats et au contrôle de l'inventaire",Inconnu,1,1
Québec,"Bas salaire","9334-6849 Québec inc","Beauport, QC G1E 1T2","33102-Aides-infirmiers/aides-infirmières, aides-soignants/aides-soignantes et préposés/préposées aux bénéficiaires",Inconnu,1,2
Québec,"Bas salaire","9335-2516 Québec inc.","Pointe-Calumet, QC J0N 1G0","43109-Autres instructeurs/instructrices",Inconnu,1,1
Québec,"Bas salaire","9335-3720 Québec Inc","Montréal-Est, QC H1B 5A7","72410-Mécaniciens/mécaniciennes et réparateurs/réparatrices de véhicules automobiles, de camions et d'autobus",Inconnu,1,1
Québec,"Bas salaire","9335-4553 Québec inc","Varennes, QC J3X 1B6","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9336-9783 Québec Inc.","Québec, QC G1V 2L8","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Québec,"Bas salaire","9337-5574 Québec inc.","LONGUEUIL, QC J4H 1C6",65100-Caissiers/caissières,Inconnu,1,1
Québec,"Bas salaire","9337-5871 Québec inc.","Montreal, QC H3J 2M7","11202-Professionnels/professionnelles en publicité, en marketing et en relations publiques",Inconnu,1,1
Québec,"Bas salaire","9337-7109 Quebec inc.","Montréal, QC H2L 4A3","42202-Éducateurs/éducatrices et aides-éducateurs/aides-éducatrices de la petite enfance",Inconnu,1,1
Québec,"Bas salaire","9338-0186 Québec inc","Rouyn-Noranda, QC J9X 6P9","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,4
Québec,"Bas salaire","9339-1548 Québec inc","Montréal, QC H2V 1V8","62101-Acheteurs/acheteuses des commerces de détail et de gros",Inconnu,1,1
Québec,"Bas salaire","9339-3841 Québec inc","MONTRÉAL, QC H2S 2C5",63200-Cuisiniers/cuisinières,"Entreprise à propriétaire unique",1,1
Québec,"Bas salaire","9341-3631 Québec inc.","Québec, QC G1X 2T9","75201-Chauffeurs-livreurs/chauffeuses-livreuses de services de livraison et distributeurs/distributrices porte-à-porte",Corporation,1,1
Québec,"Bas salaire","9341-8887 Quebec Inc","Westmount, QC H3Z 1P2","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"Bas salaire","9342-1196 QUEBEC INC","ST-JULIE, QC J3E 2J6","73300-Conducteurs/conductrices de camions de transport",Inconnu,1,1
Québec,"Bas salaire","9342-5643 Québec inc","Sainte-Rose, QC H7L 4T7","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9342-6138 Québec inc.","saint-jean-sur-richelieu, QC J2W 1B2","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"Bas salaire","9344-0840 Quebec Inc.","Montreal, QC H1Z 3E4","65311-Nettoyeurs spécialisés/nettoyeuses spécialisées",Inconnu,1,1
Québec,"Bas salaire","9344-2028 QUÉBEC INC","SAINT-LÉONARD, QC H1P 3J5",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9344-3620 Québec Inc.","Mirabel, QC J7J 2A9","14403-Commis aux achats et au contrôle de l'inventaire",Inconnu,1,1
Québec,"Bas salaire","9345-1482 Québec Inc","Montréal, QC H2Y 2G1",63202-Boulangers-pâtissiers/boulangères-pâtissières,Corporation,1,1
Québec,"Bas salaire","9345-6598 Quebec Inc.","Salaberry de Valleyfield, QC J6T 1A8",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9348-5589 Quebec inc.","Montréal, QC H4N 1L7",63200-Cuisiniers/cuisinières,"Entreprise à propriétaire unique",1,1
Québec,"Bas salaire","9348-5589 Quebec inc.","Montréal, QC H4N 1L7","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé","Entreprise à propriétaire unique",1,1
Québec,"Bas salaire","9348-9862 Québec Inc","Sherbrooke, QC J1J 2Z2",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9349-1496 QUEBEC INC","MONTREAL, QC H3X 1X6","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9349-6750 Québec inc.","Lévis, QC G6W 0J9","75201-Chauffeurs-livreurs/chauffeuses-livreuses de services de livraison et distributeurs/distributrices porte-à-porte",Inconnu,1,1
Québec,"Bas salaire","9350-5840 Québec inc.","Montral, QC H2W 2M7","22220-Techniciens/techniciennes de réseau informatique et Web",Inconnu,1,1
Québec,"Bas salaire","9350-8588 Québec inc.","Mirabel, QC J7N  3M",63200-Cuisiniers/cuisinières,Corporation,1,1
Québec,"Bas salaire","9351-8538 Quebec Inc","Montréal, QC H3B  3G","13110-Adjoints administratifs/adjointes administratives",Corporation,1,1
Québec,"Bas salaire","9352-0450 Québec Inc.","Brossard, QC J4X 3A5",75101-Manutentionnaires,Inconnu,1,1
Québec,"Bas salaire","9352-0450 Québec Inc.","Brossard, QC J4X 3A5","75201-Chauffeurs-livreurs/chauffeuses-livreuses de services de livraison et distributeurs/distributrices porte-à-porte",Inconnu,1,1
Québec,"Bas salaire","9353-6738 Québec inc","Quebec, QC G1R 4H8","13110-Adjoints administratifs/adjointes administratives",Inconnu,1,1
Québec,"Bas salaire","9354-0045 Québec Inc","Saint Hubert, QC J3Z 0B9","13101-Agents/agentes de gestion immobilière",Inconnu,1,1
Québec,"Bas salaire","9354-6687 Quebec Inc","Montréal, QC H2S 1K7","65200-Serveurs/serveuses d'aliments et de boissons",Inconnu,1,1
Québec,"Bas salaire","9354-9384 Quebec Inc.","brossard, QC J4W 3H1",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9355-0838 QUÉBEC INC.","Rimouski, QC G5L 1A2",63200-Cuisiniers/cuisinières,"Entreprise à propriétaire unique",1,1
Québec,"Bas salaire","9355-6967 Québec inc","Roberval, QC G8H 1Z6","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9355-8534 Québec inc.","Québec, QC G2K 1H9","21234-Développeurs/développeuses et programmeurs/programmeuses Web",Inconnu,1,2
Québec,"Bas salaire","9356-2882 Quebec Inc.","Montréal, QC H3A 3H9",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9356-6974 QC INC.","Montréal, QC H3H 1L8","60030-Directeurs/directrices de la restauration et des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9356-6974 QC INC.","Montréal, QC H3H 1L8",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9356-6974 QC INC.","Montréal, QC H3H 1L8","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,5
Québec,"Bas salaire","9356-7139 Québec inc.","Longueuil, QC J4V 1M1","63211-Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Inconnu,1,1
Québec,"Bas salaire","9357-3079 Quebec Inc","Longueil, QC J4H 1C8",62200-Chefs,Inconnu,1,1
Québec,"Bas salaire","9357-4499 QUEBEC INC","ANJOU, QC H1J 1V7","73300-Conducteurs/conductrices de camions de transport",Inconnu,1,1
Québec,"Bas salaire","9359-3986 QUEBEC INC","La Malbaie, QC G5A 2V5",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9359-5627 Quebec inc","Laval, QC H7G 2T8","42202-Éducateurs/éducatrices et aides-éducateurs/aides-éducatrices de la petite enfance",Inconnu,1,1
Québec,"Bas salaire","9360-1813 QC INC","Montréal, QC H4L 5B3","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9361-3164 Quebec Inc.","Saint-Sauveur, QC J0R 1R6","64314-Réceptionnistes d'hôtel",Inconnu,1,1
Québec,"Bas salaire","9361-3164 Quebec Inc.","Saint-Sauveur, QC J0R 1R6","65310-Préposés/préposées à l'entretien ménager et au nettoyage - travaux légers",Inconnu,2,2
Québec,"Bas salaire","9361-4105 Quebec Inc","SAINT LAURENT, QC H4R 2J5","62010-Superviseurs/superviseures des ventes - commerce de détail",Inconnu,1,1
Québec,"Bas salaire","9362-3957 quebec inc","Brossard, QC J4Y 0B3",63200-Cuisiniers/cuisinières,Inconnu,1,3
Québec,"Bas salaire","9363 -1828 Québec inc.","Boucherville, QC J4B 0G6",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9363-2891 Québec inc","Lachine, QC H8T 1A4","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9363-5985 Québec inc.","Chambly, QC J3L 2Y7",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9363-6124 Quebec Inc.","Vaudreuil-Dorion, QC J7V 8P2",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9364-2270 Québec inc.","Sherbrooke, QC J1N 1B3","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"Bas salaire","9364-4748 Quebec inc.","Dorval, QC H4Y 1H1","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"Bas salaire","9364-8699 Québec inc.","Québec, QC G1V 4H2",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9365-8805 QC INC.","Thetford Mines, QC G6H 4J8",65100-Caissiers/caissières,Inconnu,1,1
Québec,"Bas salaire","9366-4225 Québec inc.","L'Ancienne-Lorette, QC G2E 3B5",63200-Cuisiniers/cuisinières,Inconnu,2,3
Québec,"Bas salaire","9366-7657 QUEBEC INC.","Montréal, QC H2J 1Y4","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9367-2657 Québec Inc","Trois-Rivières, QC G8Z 2A5","22303-Estimateurs/estimatrices en construction",Inconnu,1,1
Québec,"Bas salaire","9367-7425 Quebec Inc","Montréal, QC H1V  3H","62020-Superviseurs/superviseures des services alimentaires",Corporation,1,1
Québec,"Bas salaire","9368-1146 Québec inc.","Saint-Léonard, QC H1S 1N1",62200-Chefs,Inconnu,1,1
Québec,"Bas salaire","9368-4934 Quebec Inc.","Pincourt, QC J7W 0M9","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,5,17
Québec,"Bas salaire","9368-9925 Quebec Inc","St-Hubert, QC J3Y 8R2",63200-Cuisiniers/cuisinières,Inconnu,1,2
Québec,"Bas salaire","9369 5781 Québec Inc","Mascouche, QC J7K 3B4","32124-Techniciens/techniciennes en pharmacie",Inconnu,1,2
Québec,"Bas salaire","9369-0675 Quebec Inc","Montreal, QC H1R 2B6","62020-Superviseurs/superviseures des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9369-2051 QUEBEC INC.","Quebec City, QC G1W 2P9",63200-Cuisiniers/cuisinières,Inconnu,3,3
Québec,"Bas salaire","9369-5989 Québec inc.","East Angus, QC J0B 1R0","94141-Bouchers industriels/bouchères industrielles, dépeceurs-découpeurs/dépeceuses-découpeuses de viande, préparateurs/préparatrices de volaille et personnel assimilé",Inconnu,1,14
Québec,"Bas salaire","93700268 quebec inc","montreal, QC H2A 1V1",63200-Cuisiniers/cuisinières,Inconnu,2,2
Québec,"Bas salaire","9370-1225 Québec Inc","Quebec, QC G1G 6T8","12103-Planificateurs/planificatrices de congrès et d'événements",Inconnu,1,1
Québec,"Bas salaire","9370-4443 QUEBEC INC","laval, QC H7S 2N4","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"Bas salaire","9370-5424 Québec Inc.","Port-Cartier, QC G5B 2J1","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,4
Québec,"Bas salaire","9370-7032 Québec inc.","Dunham, QC J0E 1M0","33102-Aides-infirmiers/aides-infirmières, aides-soignants/aides-soignantes et préposés/préposées aux bénéficiaires",Inconnu,1,1
Québec,"Bas salaire","9370-7412 quebec inc","beauport, QC G1E 4Y8","65201-Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Québec,"Bas salaire","9371 3113 QUEBEC INC","Montreal, QC H2V 1V8","60030-Directeurs/directrices de la restauration et des services alimentaires",Inconnu,1,1
Québec,"Bas salaire","9372-0605 Québec Inc.","Montréal, QC H1G 1R3","12013-Superviseurs/superviseures du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",Inconnu,1,1
Québec,"Bas salaire","9372-0761 QUEBEC INC.","Baie-Saint-Paul, QC G3Z 2W2","62010-Superviseurs/superviseures des ventes - commerce de détail",Inconnu,1,1
Québec,"Bas salaire","9372-9333 QUEBEC INC.","Longueuil, QC J4J 3X3","12200-Techniciens/techniciennes en comptabilité et teneurs/teneuses de livres",Inconnu,1,1
Québec,"Bas salaire","9373-2311 QUEBEC INC","Cantley, QC J8V 2V5",63200-Cuisiniers/cuisinières,Inconnu,1,1
Québec,"Bas salaire","9373-7617 Québec Inc.","Montréal, QC H2S 1T2","62010-Superviseurs/superviseures des ventes - commerce de détail",Inconnu,1,2
